doi,publisher,type,created,created_year
10.5194/bgd-8-5691-2011,Copernicus GmbH,journal-article,2011-06-17,2011
10.5194/bgd-8-2629-2011,Copernicus GmbH,journal-article,2011-03-16,2011
10.5194/bgd-8-4281-2011,Copernicus GmbH,journal-article,2011-05-03,2011
10.5194/bgd-7-6173-2010,Copernicus GmbH,posted-content,2010-08-18,2010
10.5194/bgd-8-5019-2011,Copernicus GmbH,journal-article,2011-05-24,2011
10.5194/bgd-8-2403-2011,Copernicus GmbH,journal-article,2011-03-08,2011
10.5194/bgd-8-4763-2011,Copernicus GmbH,journal-article,2011-05-13,2011
10.5194/bgd-8-6701-2011,Copernicus GmbH,journal-article,2011-08-24,2011
10.5194/bgd-8-2851-2011,Copernicus GmbH,journal-article,2011-03-18,2011
10.5194/bgd-7-5621-2010,Copernicus GmbH,posted-content,2010-07-19,2010
10.5194/bgd-8-1985-2011,Copernicus GmbH,journal-article,2011-03-01,2011
10.5194/bgd-8-5907-2011,Copernicus GmbH,journal-article,2011-06-28,2011
10.5194/bgd-8-6227-2011,Copernicus GmbH,journal-article,2011-06-30,2011
10.5194/bgd-8-1555-2011,Copernicus GmbH,journal-article,2011-02-23,2011
10.5194/bgd-8-4917-2011,Copernicus GmbH,journal-article,2011-05-23,2011
10.5194/bgd-8-5617-2011,Copernicus GmbH,journal-article,2011-06-14,2011
10.5194/bgd-8-4063-2011,Copernicus GmbH,posted-content,2011-04-26,2011
10.5194/bgd-8-7127-2011,Copernicus GmbH,journal-article,2011-07-18,2011
10.5194/bgd-8-6383-2011,Copernicus GmbH,journal-article,2011-07-06,2011
10.5194/bgd-7-5931-2010,Copernicus GmbH,posted-content,2010-08-12,2010
10.5194/bgd-8-6971-2011,Copernicus GmbH,journal-article,2011-07-14,2011
10.5194/bgd-8-2775-2011,Copernicus GmbH,journal-article,2011-03-16,2011
10.5194/bgd-8-5251-2011,Copernicus GmbH,journal-article,2011-05-31,2011
10.5194/bgd-8-6859-2011,Copernicus GmbH,journal-article,2011-07-13,2011
10.5194/bgd-8-5159-2011,Copernicus GmbH,journal-article,2011-05-27,2011
10.5194/bgd-8-2875-2011,Copernicus GmbH,journal-article,2011-03-18,2011
10.5194/bgd-8-4603-2011,Copernicus GmbH,journal-article,2011-05-12,2011
10.5194/bgd-8-3353-2011,Copernicus GmbH,journal-article,2011-03-29,2011
10.5194/bgd-7-6675-2010,Copernicus GmbH,posted-content,2010-09-01,2010
10.5194/bgd-8-4131-2011,Copernicus GmbH,posted-content,2011-04-26,2011
10.5194/bgd-7-9175-2010,Copernicus GmbH,posted-content,2010-12-15,2010
10.5194/bgd-8-6281-2011,Copernicus GmbH,journal-article,2011-07-05,2011
10.5194/bgd-8-2811-2011,Copernicus GmbH,journal-article,2011-03-16,2011
10.5194/bgd-8-4871-2011,Copernicus GmbH,journal-article,2011-05-17,2011
10.5194/bgd-8-5787-2011,Copernicus GmbH,journal-article,2011-06-21,2011
10.5194/bgd-8-4841-2011,Copernicus GmbH,journal-article,2011-05-16,2011
10.5194/bgd-7-9039-2010,Copernicus GmbH,posted-content,2010-12-14,2010
10.5194/bgd-8-3497-2011,Copernicus GmbH,journal-article,2011-04-01,2011
10.5194/bgd-8-1275-2011,Copernicus GmbH,posted-content,2011-02-10,2011
10.5194/bgd-7-7629-2010,Copernicus GmbH,posted-content,2010-10-20,2010
10.5194/bgd-8-7859-2011,Copernicus GmbH,journal-article,2011-08-08,2011
10.5194/bgd-8-8161-2011,Copernicus GmbH,journal-article,2011-08-11,2011
10.5194/bgd-8-5881-2011,Copernicus GmbH,journal-article,2011-06-27,2011
10.5194/bgd-8-8845-2011,Copernicus GmbH,journal-article,2011-08-30,2011
10.5194/bgd-8-3953-2011,Copernicus GmbH,journal-article,2011-04-18,2011
10.5194/bgd-8-6307-2011,Copernicus GmbH,journal-article,2011-07-05,2011
10.5194/bgd-7-7359-2010,Copernicus GmbH,posted-content,2010-10-11,2010
10.5194/bgd-8-6031-2011,Copernicus GmbH,journal-article,2011-06-29,2011
10.5194/bgd-5-2103-2008,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/bgd-8-3009-2011,Copernicus GmbH,journal-article,2011-03-21,2011
10.5194/bgd-8-3923-2011,Copernicus GmbH,journal-article,2011-04-18,2011
10.5194/bgd-8-3619-2011,Copernicus GmbH,journal-article,2011-04-07,2011
10.5194/bgd-8-3771-2011,Copernicus GmbH,journal-article,2011-04-12,2011
10.5194/bgd-8-7441-2011,Copernicus GmbH,journal-article,2011-07-25,2011
10.5194/bgd-7-7543-2010,Copernicus GmbH,posted-content,2010-10-19,2010
10.5194/bgd-7-4153-2010,Copernicus GmbH,posted-content,2010-06-04,2010
10.5194/bgd-8-2523-2011,Copernicus GmbH,journal-article,2011-03-09,2011
10.5194/bgd-8-2259-2011,Copernicus GmbH,journal-article,2011-03-04,2011
10.5194/bgd-8-4529-2011,Copernicus GmbH,posted-content,2011-05-09,2011
10.5194/bgd-8-4985-2011,Copernicus GmbH,journal-article,2011-05-23,2011
10.5194/bgd-8-6743-2011,Copernicus GmbH,journal-article,2011-07-08,2011
10.5194/bgd-8-4559-2011,Copernicus GmbH,journal-article,2011-05-09,2011
10.5194/bgd-8-7165-2011,Copernicus GmbH,journal-article,2011-07-19,2011
10.5194/bgd-8-5653-2011,Copernicus GmbH,journal-article,2011-06-15,2011
10.5194/bgd-8-8323-2011,Copernicus GmbH,journal-article,2011-08-16,2011
10.5194/bgd-7-7849-2010,Copernicus GmbH,posted-content,2010-10-28,2010
10.5194/bgd-8-7823-2011,Copernicus GmbH,journal-article,2011-08-05,2011
10.5194/bgd-8-8761-2011,Copernicus GmbH,journal-article,2011-08-29,2011
10.5194/bgd-8-8563-2011,Copernicus GmbH,journal-article,2011-08-26,2011
10.5194/bgd-8-7097-2011,Copernicus GmbH,journal-article,2011-07-18,2011
10.5194/bgd-8-9283-2011,Copernicus GmbH,journal-article,2011-09-14,2011
10.5194/bgd-8-5761-2011,Copernicus GmbH,journal-article,2011-06-21,2011
10.5194/bgd-8-7921-2011,Copernicus GmbH,journal-article,2011-08-08,2011
10.5194/bgd-8-7791-2011,Copernicus GmbH,posted-content,2011-08-04,2011
10.5194/bgd-8-5563-2011,Copernicus GmbH,journal-article,2011-06-09,2011
10.5194/bgd-8-7741-2011,Copernicus GmbH,journal-article,2011-08-03,2011
10.5194/bgd-8-9671-2011,Copernicus GmbH,journal-article,2011-09-28,2011
10.5194/bgd-8-8999-2011,Copernicus GmbH,posted-content,2011-09-06,2011
10.5194/bgd-8-1591-2011,Copernicus GmbH,journal-article,2011-02-22,2011
10.5194/bgd-7-6617-2010,Copernicus GmbH,posted-content,2010-09-01,2010
10.5194/bgd-7-5429-2010,Copernicus GmbH,posted-content,2010-07-13,2010
10.5194/bgd-7-4463-2010,Copernicus GmbH,posted-content,2010-06-11,2010
10.5194/bgd-7-7029-2010,Copernicus GmbH,posted-content,2010-09-20,2010
10.5194/bgd-7-6789-2010,Copernicus GmbH,posted-content,2010-09-07,2010
10.5194/bgd-7-8699-2010,Copernicus GmbH,posted-content,2010-11-30,2010
10.5194/bgd-7-7985-2010,Copernicus GmbH,posted-content,2010-11-01,2010
10.5194/bgd-7-8123-2010,Copernicus GmbH,posted-content,2010-11-04,2010
10.5194/bgd-7-8143-2010,Copernicus GmbH,posted-content,2010-11-05,2010
10.5194/bgd-7-2523-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/bgd-7-5463-2010,Copernicus GmbH,posted-content,2010-07-15,2010
10.5194/bgd-7-4919-2010,Copernicus GmbH,posted-content,2010-06-25,2010
10.5194/bgd-7-6589-2010,Copernicus GmbH,posted-content,2010-09-01,2010
10.5194/bgd-7-8345-2010,Copernicus GmbH,posted-content,2010-11-12,2010
10.5194/bgd-7-8281-2010,Copernicus GmbH,posted-content,2010-11-11,2010
10.5194/bgd-7-7505-2010,Copernicus GmbH,posted-content,2010-10-14,2010
10.5194/bgd-7-6889-2010,Copernicus GmbH,posted-content,2010-09-13,2010
10.5194/bgd-7-7227-2010,Copernicus GmbH,posted-content,2010-10-05,2010
10.5194/bgd-7-921-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/bgd-7-7421-2010,Copernicus GmbH,posted-content,2010-10-13,2010
10.5194/bgd-7-979-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/bgd-7-5227-2010,Copernicus GmbH,posted-content,2010-07-05,2010
10.5194/bgd-5-5163-2008,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/bgd-7-8001-2010,Copernicus GmbH,posted-content,2010-11-01,2010
10.5194/bgd-7-8763-2010,Copernicus GmbH,posted-content,2010-12-02,2010
10.5194/bgd-7-7945-2010,Copernicus GmbH,posted-content,2010-10-29,2010
10.5194/bgd-7-8591-2010,Copernicus GmbH,posted-content,2010-11-24,2010
10.5194/bgd-7-8779-2010,Copernicus GmbH,posted-content,2010-12-02,2010
10.5194/bgd-7-7795-2010,Copernicus GmbH,posted-content,2010-10-27,2010
10.5194/bgd-8-1-2011,Copernicus GmbH,posted-content,2011-01-04,2011
10.5194/bgd-7-7527-2010,Copernicus GmbH,posted-content,2010-10-15,2010
10.5194/bgd-7-7315-2010,Copernicus GmbH,posted-content,2010-10-11,2010
10.5194/bgd-7-5873-2010,Copernicus GmbH,posted-content,2010-08-11,2010
10.5194/bgd-7-8319-2010,Copernicus GmbH,posted-content,2010-11-12,2010
10.5194/bgd-7-9117-2010,Copernicus GmbH,posted-content,2010-12-15,2010
10.5194/bgd-7-8177-2010,Copernicus GmbH,posted-content,2010-11-05,2010
10.5194/bgd-7-7091-2010,Copernicus GmbH,posted-content,2010-09-23,2010
10.5194/bgd-7-8979-2010,Copernicus GmbH,posted-content,2010-12-10,2010
10.5194/bgd-7-6495-2010,Copernicus GmbH,posted-content,2010-08-26,2010
10.5194/bgd-8-323-2011,Copernicus GmbH,journal-article,2011-01-12,2011
10.5194/bgd-8-707-2011,Copernicus GmbH,posted-content,2011-01-24,2011
10.5194/bgd-7-7673-2010,Copernicus GmbH,posted-content,2010-10-22,2010
10.5194/bgd-8-8515-2011,Copernicus GmbH,journal-article,2011-08-24,2011
10.5194/bgd-8-9813-2011,Copernicus GmbH,posted-content,2011-09-29,2011
10.5194/bgd-8-7575-2011,Copernicus GmbH,journal-article,2011-08-01,2011
10.5194/bgd-8-8591-2011,Copernicus GmbH,journal-article,2011-08-25,2011
10.5194/bgd-8-9311-2011,Copernicus GmbH,journal-article,2011-09-15,2011
10.5194/bgd-8-8895-2011,Copernicus GmbH,journal-article,2011-09-02,2011
10.5194/bgd-8-10823-2011,Copernicus GmbH,posted-content,2011-11-08,2011
10.5194/bgd-8-8351-2011,Copernicus GmbH,journal-article,2011-08-18,2011
10.5194/bgd-8-4331-2011,Copernicus GmbH,posted-content,2011-05-04,2011
10.5194/bgd-8-7071-2011,Copernicus GmbH,journal-article,2011-07-18,2011
10.5194/bgd-8-11041-2011,Copernicus GmbH,posted-content,2011-11-17,2011
10.5194/bgd-8-7007-2011,Copernicus GmbH,journal-article,2011-07-15,2011
10.5194/bgd-7-8895-2010,Copernicus GmbH,posted-content,2010-12-06,2010
10.5194/bgd-8-5197-2011,Copernicus GmbH,journal-article,2011-05-31,2011
10.5194/bgd-8-6833-2011,Copernicus GmbH,journal-article,2011-07-11,2011
10.5194/bgd-8-11139-2011,Copernicus GmbH,posted-content,2011-11-21,2011
10.5194/bgd-8-7525-2011,Copernicus GmbH,journal-article,2011-07-28,2011
10.5194/bgd-8-10119-2011,Copernicus GmbH,posted-content,2011-10-14,2011
10.5194/bgd-8-12247-2011,Copernicus GmbH,journal-article,2011-12-21,2011
10.5194/bgd-8-5827-2011,Copernicus GmbH,journal-article,2011-06-21,2011
10.5194/bgd-8-11795-2011,Copernicus GmbH,posted-content,2011-12-12,2011
10.5194/bgd-8-8067-2011,Copernicus GmbH,journal-article,2011-08-10,2011
10.5194/bgd-8-9125-2011,Copernicus GmbH,journal-article,2011-09-09,2011
10.5194/bgd-8-11405-2011,Copernicus GmbH,posted-content,2011-11-28,2011
10.5194/bgd-8-10895-2011,Copernicus GmbH,posted-content,2011-11-09,2011
10.5194/bgd-8-5423-2011,Copernicus GmbH,journal-article,2011-06-01,2011
10.5194/bgd-8-10935-2011,Copernicus GmbH,posted-content,2011-11-09,2011
10.5194/bgd-8-9033-2011,Copernicus GmbH,journal-article,2011-09-06,2011
10.5194/bgd-8-10389-2011,Copernicus GmbH,posted-content,2011-10-25,2011
10.5194/bgd-9-21-2012,Copernicus GmbH,posted-content,2012-01-02,2012
10.5194/bgd-8-5281-2011,Copernicus GmbH,posted-content,2011-05-31,2011
10.5194/bgd-8-6519-2011,Copernicus GmbH,journal-article,2011-07-08,2011
10.5194/bgd-8-8619-2011,Copernicus GmbH,posted-content,2011-08-26,2011
10.5194/bgd-8-11631-2011,Copernicus GmbH,posted-content,2011-12-07,2011
10.5194/bgd-8-12285-2011,Copernicus GmbH,journal-article,2011-12-21,2011
10.5194/bgd-8-10543-2011,Copernicus GmbH,posted-content,2011-10-26,2011
10.5194/bgd-8-11529-2011,Copernicus GmbH,posted-content,2011-12-01,2011
10.5194/bgd-8-11311-2011,Copernicus GmbH,posted-content,2011-11-24,2011
10.5194/bgd-8-6637-2011,Copernicus GmbH,journal-article,2011-07-08,2011
10.5194/bgd-8-10317-2011,Copernicus GmbH,posted-content,2011-10-24,2011
10.5194/bgd-8-11767-2011,Copernicus GmbH,posted-content,2011-12-08,2011
10.5194/bgd-8-12317-2011,Copernicus GmbH,posted-content,2011-12-21,2011
10.5194/bgd-8-12079-2011,Copernicus GmbH,posted-content,2011-12-15,2011
10.5194/bgd-8-5335-2011,Copernicus GmbH,posted-content,2011-05-31,2011
10.5194/bgd-8-10069-2011,Copernicus GmbH,posted-content,2011-10-13,2011
10.5194/bgd-8-11689-2011,Copernicus GmbH,posted-content,2011-12-08,2011
10.5194/bgd-8-7593-2011,Copernicus GmbH,journal-article,2011-08-01,2011
10.5194/bgd-9-485-2012,Copernicus GmbH,posted-content,2012-01-16,2012
10.5194/bgd-8-10247-2011,Copernicus GmbH,posted-content,2011-10-20,2011
10.5194/bgd-8-11601-2011,Copernicus GmbH,posted-content,2011-12-06,2011
10.5194/bgd-8-11215-2011,Copernicus GmbH,posted-content,2011-12-07,2011
10.5194/bgd-8-6447-2011,Copernicus GmbH,journal-article,2011-07-08,2011
10.5194/bgd-8-12197-2011,Copernicus GmbH,journal-article,2011-12-19,2011
10.5194/bgd-8-12051-2011,Copernicus GmbH,posted-content,2011-12-15,2011
10.5194/bgd-8-8781-2011,Copernicus GmbH,journal-article,2011-08-29,2011
10.5194/bgd-8-12423-2011,Copernicus GmbH,journal-article,2011-12-21,2011
10.5194/bgd-9-957-2012,Copernicus GmbH,posted-content,2012-01-23,2012
10.5194/bgd-8-11165-2011,Copernicus GmbH,posted-content,2011-11-22,2011
10.5194/bgd-9-1299-2012,Copernicus GmbH,posted-content,2012-01-31,2012
10.5194/bgd-9-329-2012,Copernicus GmbH,journal-article,2012-01-11,2012
10.5194/bgd-8-7623-2011,Copernicus GmbH,journal-article,2011-08-01,2011
10.5194/bgd-8-8041-2011,Copernicus GmbH,journal-article,2011-08-09,2011
10.5194/bgd-8-11453-2011,Copernicus GmbH,posted-content,2011-11-30,2011
10.5194/bgd-8-11255-2011,Copernicus GmbH,posted-content,2011-12-07,2011
10.5194/bgd-8-9977-2011,Copernicus GmbH,journal-article,2011-10-11,2011
10.5194/bgd-9-453-2012,Copernicus GmbH,posted-content,2012-01-16,2012
10.5194/bgd-9-1055-2012,Copernicus GmbH,journal-article,2012-01-24,2012
10.5194/bgd-8-9763-2011,Copernicus GmbH,posted-content,2011-09-29,2011
10.5194/bgd-8-8001-2011,Copernicus GmbH,journal-article,2011-08-09,2011
10.5194/bgd-9-527-2012,Copernicus GmbH,journal-article,2012-01-16,2012
10.5194/bgd-9-879-2012,Copernicus GmbH,journal-article,2012-01-20,2012
10.5194/bgd-9-927-2012,Copernicus GmbH,posted-content,2012-01-20,2012
10.5194/bgd-9-1635-2012,Copernicus GmbH,journal-article,2012-02-07,2012
10.5194/bgd-8-11899-2011,Copernicus GmbH,posted-content,2011-12-13,2011
10.5194/bgd-8-11725-2011,Copernicus GmbH,posted-content,2011-12-08,2011
10.5194/bgd-8-7713-2011,Copernicus GmbH,journal-article,2011-08-03,2011
10.5194/bgd-9-209-2012,Copernicus GmbH,posted-content,2012-01-06,2012
10.5194/bgd-8-5379-2011,Copernicus GmbH,journal-article,2011-06-01,2011
10.5194/bgd-9-109-2012,Copernicus GmbH,journal-article,2012-01-03,2012
10.5194/bgd-9-311-2012,Copernicus GmbH,posted-content,2012-01-11,2012
10.5194/bgd-6-3993-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/bgd-9-357-2012,Copernicus GmbH,journal-article,2012-01-11,2012
10.5194/bgd-9-1259-2012,Copernicus GmbH,journal-article,2012-01-30,2012
10.5194/bgd-9-1869-2012,Copernicus GmbH,journal-article,2012-02-15,2012
10.5194/bgd-9-2153-2012,Copernicus GmbH,posted-content,2012-02-24,2012
10.5194/bgd-8-8303-2011,Copernicus GmbH,journal-article,2011-08-16,2011
10.5194/bgd-9-1759-2012,Copernicus GmbH,posted-content,2012-02-10,2012
10.5194/bgd-8-11489-2011,Copernicus GmbH,posted-content,2011-12-01,2011
10.5194/bgd-8-4805-2011,Copernicus GmbH,journal-article,2011-05-16,2011
10.5194/bgd-8-11863-2011,Copernicus GmbH,posted-content,2011-12-13,2011
10.5194/bgd-8-10617-2011,Copernicus GmbH,posted-content,2011-10-28,2011
10.5194/bgd-9-2425-2012,Copernicus GmbH,journal-article,2012-03-05,2012
10.5194/bgd-8-7671-2011,Copernicus GmbH,journal-article,2011-08-01,2011
10.5194/bgd-9-1781-2012,Copernicus GmbH,journal-article,2012-02-14,2012
10.5194/bgd-9-2343-2012,Copernicus GmbH,posted-content,2012-03-01,2012
10.5194/bgd-9-2095-2012,Copernicus GmbH,posted-content,2012-02-23,2012
10.5194/bgd-8-10423-2011,Copernicus GmbH,posted-content,2011-10-25,2011
10.5194/bgd-8-10155-2011,Copernicus GmbH,posted-content,2011-10-17,2011
10.5194/bgd-8-9847-2011,Copernicus GmbH,journal-article,2011-10-04,2011
10.5194/bgd-8-12153-2011,Copernicus GmbH,journal-article,2011-12-16,2011
10.5194/bgd-8-5451-2011,Copernicus GmbH,journal-article,2011-06-06,2011
10.5194/bgd-9-2623-2012,Copernicus GmbH,journal-article,2012-03-09,2012
10.5194/bgd-9-989-2012,Copernicus GmbH,posted-content,2012-01-23,2012
10.5194/bgd-9-1021-2012,Copernicus GmbH,journal-article,2012-01-23,2012
10.5194/bgd-8-2467-2011,Copernicus GmbH,journal-article,2011-03-09,2011
10.5194/bgd-9-1711-2012,Copernicus GmbH,posted-content,2012-02-10,2012
10.5194/bgd-8-10697-2011,Copernicus GmbH,posted-content,2011-10-31,2011
10.5194/bgd-9-3829-2012,Copernicus GmbH,journal-article,2012-03-26,2012
10.5194/bgd-9-1587-2012,Copernicus GmbH,journal-article,2012-02-07,2012
10.5194/bgd-8-12451-2011,Copernicus GmbH,journal-article,2011-12-21,2011
10.5194/bgd-9-1407-2012,Copernicus GmbH,posted-content,2012-02-01,2012
10.5194/bgd-9-1-2012,Copernicus GmbH,posted-content,2012-01-02,2012
10.5194/bgd-9-1161-2012,Copernicus GmbH,posted-content,2012-01-27,2012
10.5194/bgd-8-8645-2011,Copernicus GmbH,journal-article,2011-08-26,2011
10.5194/bgd-9-1115-2012,Copernicus GmbH,posted-content,2012-01-25,2012
10.5194/bgd-9-2169-2012,Copernicus GmbH,journal-article,2012-02-27,2012
10.5194/bgd-9-2307-2012,Copernicus GmbH,posted-content,2012-02-29,2012
10.5194/bgd-9-3233-2012,Copernicus GmbH,journal-article,2012-03-16,2012
10.5194/bgd-9-1557-2012,Copernicus GmbH,posted-content,2012-02-06,2012
10.5194/bgd-8-6095-2011,Copernicus GmbH,journal-article,2011-06-30,2011
10.5194/bgd-9-387-2012,Copernicus GmbH,journal-article,2012-01-12,2012
10.5194/bgd-8-12477-2011,Copernicus GmbH,journal-article,2011-12-22,2011
10.5194/bgd-8-12179-2011,Copernicus GmbH,journal-article,2011-12-16,2011
10.5194/bgd-9-4225-2012,Copernicus GmbH,posted-content,2012-04-03,2012
10.5194/bgd-9-1829-2012,Copernicus GmbH,posted-content,2012-02-15,2012
10.5194/bgd-8-8485-2011,Copernicus GmbH,journal-article,2011-08-23,2011
10.5194/bgd-8-10517-2011,Copernicus GmbH,posted-content,2011-10-26,2011
10.5194/bgd-8-9901-2011,Copernicus GmbH,journal-article,2011-10-04,2011
10.5194/bgd-9-2123-2012,Copernicus GmbH,journal-article,2012-02-23,2012
10.5194/bgd-9-4513-2012,Copernicus GmbH,posted-content,2012-04-16,2012
10.5194/bgd-9-2481-2012,Copernicus GmbH,journal-article,2012-03-06,2012
10.5194/bgd-8-11941-2011,Copernicus GmbH,posted-content,2011-12-14,2011
10.5194/bgd-9-2197-2012,Copernicus GmbH,journal-article,2012-02-28,2012
10.5194/bgd-9-1483-2012,Copernicus GmbH,posted-content,2012-02-02,2012
10.5194/bgd-9-3099-2012,Copernicus GmbH,journal-article,2012-03-23,2012
10.5194/bgd-8-2659-2011,Copernicus GmbH,journal-article,2011-03-15,2011
10.5194/bgd-8-6901-2011,Copernicus GmbH,journal-article,2011-07-13,2011
10.5194/bgd-9-4245-2012,Copernicus GmbH,posted-content,2012-04-10,2012
10.5194/bgd-8-8961-2011,Copernicus GmbH,posted-content,2011-09-05,2011
10.5194/bgd-9-411-2012,Copernicus GmbH,posted-content,2012-01-13,2012
10.5194/bgd-8-975-2011,Copernicus GmbH,journal-article,2011-02-07,2011
10.5194/bgd-8-10761-2011,Copernicus GmbH,posted-content,2011-11-02,2011
10.5194/bgd-9-4543-2012,Copernicus GmbH,journal-article,2012-04-17,2012
10.5194/bgd-9-2691-2012,Copernicus GmbH,posted-content,2012-03-12,2012
10.5194/bgd-9-5205-2012,Copernicus GmbH,posted-content,2012-04-27,2012
10.5194/bgd-9-3579-2012,Copernicus GmbH,posted-content,2012-03-22,2012
10.5194/bgd-9-3949-2012,Copernicus GmbH,posted-content,2012-03-29,2012
10.5194/bgd-9-5321-2012,Copernicus GmbH,posted-content,2012-05-04,2012
10.5194/bgd-8-12113-2011,Copernicus GmbH,journal-article,2011-12-15,2011
10.5194/bgd-9-1439-2012,Copernicus GmbH,posted-content,2012-02-01,2012
10.5194/bgd-9-1199-2012,Copernicus GmbH,posted-content,2012-01-27,2012
10.5194/bgd-8-7953-2011,Copernicus GmbH,journal-article,2011-08-08,2011
10.5194/bgd-9-673-2012,Copernicus GmbH,posted-content,2012-01-18,2012
10.5194/bgd-9-3767-2012,Copernicus GmbH,journal-article,2012-03-26,2012
10.5194/bgd-9-5849-2012,Copernicus GmbH,posted-content,2012-05-23,2012
10.5194/bgd-9-5415-2012,Copernicus GmbH,posted-content,2012-05-09,2012
10.5194/bgd-9-5287-2012,Copernicus GmbH,posted-content,2012-05-02,2012
10.5194/bgd-9-253-2012,Copernicus GmbH,journal-article,2012-01-09,2012
10.5194/bgd-9-3881-2012,Copernicus GmbH,posted-content,2012-03-26,2012
10.5194/bgd-9-3479-2012,Copernicus GmbH,posted-content,2012-03-20,2012
10.5194/bgd-9-3173-2012,Copernicus GmbH,journal-article,2012-03-16,2012
10.5194/bgd-9-4025-2012,Copernicus GmbH,posted-content,2012-03-29,2012
10.5194/bgd-9-3545-2012,Copernicus GmbH,journal-article,2012-03-22,2012
10.5194/bgd-8-9201-2011,Copernicus GmbH,journal-article,2011-09-12,2011
10.5194/bgd-9-6651-2012,Copernicus GmbH,posted-content,2012-06-07,2012
10.5194/bgd-9-2277-2012,Copernicus GmbH,posted-content,2012-02-29,2012
10.5194/bgd-9-1377-2012,Copernicus GmbH,journal-article,2012-01-31,2012
10.5194/bgd-9-4399-2012,Copernicus GmbH,posted-content,2012-04-13,2012
10.5194/bgd-9-6015-2012,Copernicus GmbH,posted-content,2012-05-25,2012
10.5194/bgd-9-4947-2012,Copernicus GmbH,posted-content,2012-04-24,2012
10.5194/bgd-9-2233-2012,Copernicus GmbH,journal-article,2012-02-28,2012
10.5194/bgd-9-6777-2012,Copernicus GmbH,posted-content,2012-06-13,2012
10.5194/bgd-9-3289-2012,Copernicus GmbH,posted-content,2012-03-16,2012
10.5194/bgd-9-3693-2012,Copernicus GmbH,journal-article,2012-03-23,2012
10.5194/bgd-8-10459-2011,Copernicus GmbH,posted-content,2011-10-26,2011
10.5194/bgd-9-3317-2012,Copernicus GmbH,posted-content,2012-03-16,2012
10.5194/bgd-9-3145-2012,Copernicus GmbH,journal-article,2012-03-15,2012
10.5194/bgd-8-3797-2011,Copernicus GmbH,posted-content,2011-04-14,2011
